Index,Distance
74,"(True, 0.2633408205075133)"
74,"(True, 2622.305843972043)"
74,"(True, 202.7116663159716)"
74,"(False, None)"
74,"(True, 0.3741807624643247)"
74,"(True, 4494.211091346902)"
74,"(True, 3.7635999999999945)"
74,"(True, 4580.27273277675)"
74,"(True, 2506.127884307481)"
74,"(True, 2572.2998060153864)"
74,"(True, 33.165595323630356)"
74,"(True, 2514.4803435763893)"
74,"(True, 314.8567666666669)"
74,"(True, 0.7128327193129709)"
74,"(True, 0.5210036237089076)"
74,"(True, 269.62627311072066)"
74,"(True, 2055.187741735246)"
74,"(True, 1689.293827281294)"
74,"(True, 3198.078858015876)"
74,"(True, 278.8061083595318)"
74,"(True, 0.4683690351027402)"
74,"(True, 286.32826666666654)"
74,"(True, 0.2633408205075133)"
74,"(True, 18.41063855890606)"
74,"(True, 604.3767666666666)"
74,"(True, 2649.5564127777516)"
74,"(True, 0.00010027004848303456)"
74,"(True, 0.3584282739382367)"
74,"(True, 0.0012306346080790446)"
74,"(True, 0.38945238109279645)"
74,"(True, 16.65928193344685)"
74,"(True, 0.29235285038286896)"
74,"(True, 0.5145292860105856)"
74,"(True, 2115.9702167245728)"
74,"(True, 85.6307225327948)"
74,"(True, 833.1310023328234)"
74,"(True, 89.24247445318046)"
74,"(True, 0.3984696640254254)"
74,"(True, 7.634084091297694)"
74,"(True, 2536.2395471840496)"
74,"(True, 2565.3005937842977)"
74,"(True, 287.23419189745925)"
74,"(True, 3386.6489619177937)"
74,"(True, 0.38945238109279645)"
74,"(True, 1142.9882666666667)"
74,"(True, 1137.741769382615)"
74,"(True, 85.40903474486016)"
74,"(True, 0.3952285673698021)"
74,"(True, 274.4838091853824)"
75,"(True, 2570.4313612414135)"
75,"(True, 1151.8149139908169)"
75,"(True, 0.4099871270693909)"
75,"(True, 1492.9875465030143)"
75,"(False, None)"
75,"(True, 268.25320138206536)"
75,"(True, 0.48253964727399123)"
75,"(True, 268.25320138206536)"
75,"(True, 50351.89105)"
75,"(True, 0.05362853821753626)"
75,"(True, 165.81074154362094)"
75,"(False, None)"
75,"(True, 0.05362853821753626)"
75,"(True, 1149.1787160894003)"
75,"(True, 0.3584282739382367)"
75,"(True, 0.4903424158530811)"
75,"(True, 0.29829247958640714)"
75,"(True, 1576.1775351881263)"
75,"(True, 1141.247549549314)"
75,"(True, 314.65027437863785)"
75,"(True, 1382.4004004141366)"
75,"(True, 1103.9726401295497)"
75,"(True, 0.33405768066217273)"
75,"(True, 4612.886801068561)"
75,"(True, 3238.504542300903)"
75,"(True, 0.5180195306589952)"
75,"(True, 0.05362853821753626)"
75,"(True, 883.074576727105)"
75,"(True, 3376.8807597196046)"
75,"(True, 0.5147567189199337)"
75,"(True, 0.25452108121851375)"
75,"(True, 2565.3005937842977)"
75,"(True, 0.8899978956049182)"
75,"(True, 0.013126177726463233)"
75,"(True, 0.7228301270346715)"
75,"(True, 0.5157118016136415)"
75,"(True, 453.60826666666674)"
75,"(True, 2876.377614202854)"
75,"(True, 0.3584282739382367)"
75,"(False, None)"
75,"(True, 0.3741807624643247)"
75,"(True, 2570.47783175108)"
75,"(True, 0.0469242187205514)"
75,"(True, 263.405710310733)"
75,"(True, 818.3143827084175)"
75,"(False, None)"
75,"(True, 2618.125080083687)"
75,"(False, None)"
75,"(True, 1412.1479194773149)"
75,"(False, None)"
75,"(True, 0.6083497949930379)"
75,"(True, 24.278803693701416)"
75,"(True, 5669.839963399959)"
75,"(True, 665.9194767384487)"
75,"(True, 41.749123252006406)"
75,"(True, 2568.479699864518)"
75,"(True, 2614.9315614135226)"
75,"(True, 1524.6666666666667)"
75,"(True, 98.57886119923029)"
75,"(True, 323.78797427789294)"
75,"(True, 0.3584282739382367)"
75,"(True, 2459.082256107728)"
75,"(True, 534.2497555527459)"
75,"(True, 0.29829247958640714)"
75,"(True, 56.400100000000016)"
75,"(True, 0.48253964727399123)"
75,"(True, 11.090848697506496)"
75,"(True, 1979.398030886468)"
75,"(True, 2583.2040198516374)"
75,"(False, None)"
75,"(True, 0.2633408205075133)"
75,"(True, 4494.211091346902)"
75,"(True, 298.3005591677756)"
75,"(True, 0.2633408205075133)"
75,"(True, 50.32049336448495)"
75,"(True, 1358.518266666667)"
75,"(True, 4426.482314144365)"
75,"(True, 3186.949342592894)"
75,"(True, 1107.0128800021835)"
75,"(True, 168.64445330373425)"
75,"(True, 1142.0192572294586)"
75,"(True, 2549.238656514344)"
75,"(True, 0.48962147994032923)"
75,"(True, 2571.394558485275)"
75,"(True, 2517.5216101882793)"
75,"(True, 0.2892080572669859)"
75,"(True, 0.2633408205075133)"
75,"(True, 7.300298196064252)"
75,"(True, 0.05362853821753626)"
75,"(True, 2511.3419981631982)"
75,"(True, 282.8530666666669)"
75,"(True, 1199.633632063277)"
75,"(True, 8402.392015171838)"
75,"(True, 0.05362853821753626)"
75,"(True, 1142.195815238383)"
75,"(True, 10811888.494574072)"
75,"(True, 1720.3647313067202)"
75,"(True, 49.62989573553047)"
75,"(True, 1554.0305579733583)"
75,"(True, 4484.399384862049)"
76,"(True, 1811.9629000000002)"
76,"(True, 0.3629677636351592)"
76,"(True, 2566.8871501378317)"
76,"(False, None)"
76,"(True, 1107.0128800021835)"
76,"(True, 282.8530666666669)"
76,"(True, 1137.741769382615)"
76,"(True, 1086.2479551581694)"
76,"(True, 1.0107461556825634)"
76,"(True, 1151.8149139908169)"
76,"(True, 2569.5451276745034)"
76,"(True, 504.3405703677978)"
76,"(True, 20.34731567774733)"
76,"(True, 4490.424000858113)"
76,"(True, 2617.839643513178)"
76,"(True, 2527.354409524729)"
76,"(True, 2499.894395843492)"
76,"(True, 0.33405768066217273)"
76,"(True, 1144.9972601539514)"
76,"(True, 1151.8149139908169)"
76,"(True, 0.29829247958640714)"
76,"(True, 2488.9674757556845)"
76,"(False, None)"
76,"(True, 1108.8889494170385)"
76,"(True, 7165.325925236868)"
76,"(True, 671922.0283553229)"
76,"(True, 2619.0866692660534)"
76,"(True, 0.05362853821753626)"
76,"(True, 18063.185992499963)"
76,"(True, 25.806400000000043)"
76,"(True, 0.14312446423707384)"
76,"(True, 1151.9553895518038)"
76,"(True, 297.31538454266945)"
76,"(True, 1098.5505716216044)"
76,"(True, 285.16666666666663)"
76,"(True, 1151.8149139908169)"
76,"(True, 253.25444525701425)"
76,"(True, 56.997934280353405)"
76,"(True, 0.083266565206227)"
76,"(True, 59.29000000000001)"
76,"(True, 18317.895225734213)"
76,"(True, 2572.9991478164943)"
76,"(True, 2514.63405660863)"
76,"(True, 234.5296176536495)"
76,"(True, 0.426138715763414)"
76,"(True, 320.2793876014437)"
76,"(True, 0.3247509711665339)"
76,"(True, 135.21278355355167)"
76,"(False, None)"
76,"(True, 0.48253964727399123)"
76,"(True, 6896.891066666665)"
76,"(True, 1151.8149139908169)"
76,"(True, 0.05362853821753626)"
76,"(True, 0.013126177726463233)"
76,"(True, 0.05418189392915635)"
76,"(True, 2532.4490134372436)"
76,"(True, 393.2836619808678)"
76,"(True, 0.4849977600101619)"
76,"(True, 286.32826666666654)"
76,"(True, 4524.092338962685)"
76,"(True, 0.3584282739382367)"
76,"(True, 269.4597582364134)"
76,"(True, 0.4099871270693909)"
76,"(True, 2426.6863455621537)"
76,"(True, 0.2466835260297001)"
76,"(True, 0.3822511649214078)"
76,"(True, 0.5843395275586926)"
76,"(True, 1603.8759915557278)"
76,"(True, 1115.0715715103677)"
76,"(True, 1335.5927313097352)"
76,"(True, 0.48253964727399123)"
76,"(True, 0.48052036310600565)"
76,"(False, None)"
76,"(True, 13693.12493225473)"
76,"(True, 0.557234019799268)"
76,"(True, 0.382159340550169)"
76,"(True, 5267.830766666666)"
76,"(True, 0.4903424158530811)"
76,"(True, 300.05171163818966)"
76,"(True, 1521.9297108371497)"
76,"(True, 0.4099871270693909)"
76,"(True, 0.4676906601847447)"
76,"(True, 202.3813960120066)"
76,"(True, 2536.215366243488)"
76,"(True, 2566.883295505227)"
76,"(True, 2514.63405660863)"
76,"(True, 4472.825852239068)"
76,"(True, 23.23822959967231)"
76,"(True, 146.09681032806802)"
76,"(True, 0.014399999999999044)"
76,"(True, 0.05362853821753626)"
76,"(True, 0.3503441193044269)"
76,"(True, 2617.5195208514356)"
76,"(True, 1151.8149139908169)"
76,"(True, 8983.284466666666)"
76,"(True, 0.4903424158530811)"
76,"(True, 0.05362853821753626)"
76,"(True, 250.0818433353804)"
76,"(True, 0.04354000344853057)"
76,"(True, 33.45325775438013)"
77,"(True, 458.6847666666665)"
77,"(True, 2609.3802684459097)"
77,"(True, 2517.881649076071)"
77,"(True, 1151.8149139908169)"
77,"(True, 0.3822511649214078)"
77,"(True, 1143.528011159679)"
77,"(True, 252.62373295091368)"
77,"(True, 0.05362853821753626)"
77,"(True, 0.4903424158530811)"
77,"(True, 0.3503441193044269)"
77,"(True, 64643.691544544796)"
77,"(True, 523.1410847815898)"
77,"(True, 32.84476461688595)"
77,"(True, 518.6463848429065)"
77,"(True, 0.48253964727399123)"
77,"(True, 2663.302114935631)"
77,"(True, 0.05362853821753626)"
77,"(True, 1107.0128800021835)"
77,"(True, 852.3867666666666)"
77,"(True, 0.05362853821753626)"
77,"(True, 0.3822511649214078)"
77,"(True, 0.5191837986584121)"
77,"(False, None)"
77,"(True, 1078.0766666666666)"
77,"(True, 1623.5893024850552)"
77,"(True, 3777.275066666667)"
77,"(True, 2634.878142497287)"
77,"(True, 872.8892929622714)"
77,"(True, 0.5332619299192786)"
77,"(True, 382622.32490362664)"
77,"(True, 2914.528310334399)"
77,"(True, 76.81984436200628)"
77,"(True, 0.382159340550169)"
77,"(True, 844.1245808341281)"
77,"(False, None)"
77,"(True, 4627.97568051923)"
77,"(True, 0.382159340550169)"
77,"(True, 2525.46505623848)"
77,"(True, 4560.505663240707)"
77,"(True, 313.61916666666644)"
77,"(True, 859.4622666666666)"
77,"(True, 3.6111491034872403)"
77,"(True, 6685.113566666668)"
77,"(True, 0.06904809663944869)"
77,"(True, 2578.9380919110467)"
77,"(True, 0.013126177726463233)"
77,"(True, 247.79928396557523)"
77,"(True, 286.32826666666654)"
77,"(True, 0.382159340550169)"
77,"(True, 2549.6609905033224)"
77,"(True, 0.2466835260297001)"
77,"(True, 5457.573732298593)"
77,"(True, 0.4369024750586931)"
77,"(True, 0.05362853821753626)"
77,"(True, 0.48253964727399123)"
77,"(True, 1167.3622186973168)"
77,"(True, 2549.8693846867154)"
77,"(True, 0.29829247958640714)"
77,"(True, 1110.1632533224345)"
77,"(True, 2690.6047041820043)"
77,"(True, 771.4981381530396)"
77,"(True, 214907.6347130805)"
77,"(True, 0.05362853821753626)"
77,"(True, 810.878766666667)"
77,"(True, 2583.2040198516374)"
77,"(True, 1.354551579864332)"
77,"(True, 1105.0705197597858)"
77,"(True, 0.083266565206227)"
77,"(True, 1118.8673505717156)"
77,"(True, 2549.766166360392)"
77,"(True, 1178.2315412869118)"
77,"(True, 1911.7436307780224)"
77,"(True, 8.747109202353554)"
77,"(True, 2627.252954150525)"
77,"(True, 0.4099871270693909)"
77,"(True, 1075.5670297208271)"
77,"(True, 0.3822511649214078)"
77,"(True, 0.3809891848900329)"
77,"(True, 7083.6720918124365)"
77,"(True, 0.6576999510598396)"
77,"(True, 172.8191728957563)"
77,"(True, 0.5031907306544642)"
77,"(True, 0.2466835260297001)"
77,"(True, 608.3875089777289)"
77,"(True, 1114.5597433946261)"
77,"(True, 1151.8149139908169)"
77,"(True, 2202.160088224825)"
77,"(True, 1106.118575453803)"
77,"(True, 2603.0686507382734)"
77,"(True, 0.8230613437011175)"
77,"(True, 2521.4161170188677)"
77,"(True, 0.05418189392915635)"
77,"(True, 10.842650353861664)"
77,"(True, 7210.724449295467)"
77,"(True, 0.49154332797195077)"
77,"(True, 2565.4056772958984)"
77,"(True, 0.382159340550169)"
77,"(True, 0.19057973974356246)"
77,"(True, 0.5986037046479519)"
77,"(True, 0.28527707186451157)"
78,"(True, 1142.4200928531995)"
78,"(True, 0.382159340550169)"
78,"(False, None)"
78,"(True, 4566.677927463509)"
78,"(True, 10.862868802142753)"
78,"(True, 0.2466835260297001)"
78,"(True, 298.3233449584166)"
78,"(True, 1051.6655074435732)"
78,"(True, 2973.5026840386868)"
78,"(True, 0.5236066859784333)"
78,"(True, 289.2434743756929)"
78,"(True, 53.86080839962692)"
78,"(True, 80.34832745290004)"
78,"(True, 230.3579435365631)"
78,"(True, 286.32826666666654)"
78,"(True, 672939.5032917194)"
78,"(True, 3219.4932879228413)"
78,"(True, 1168.3981529076234)"
78,"(True, 331.731779804144)"
78,"(True, 286.3282666666666)"
78,"(True, 98.73106666666662)"
78,"(True, 7126.371340075305)"
78,"(True, 0.48253964727399123)"
78,"(True, 1076.9372918182437)"
78,"(True, 0.6616324609883778)"
78,"(True, 0.05418189392915635)"
78,"(True, 289.96514828140346)"
78,"(True, 0.4743569676488621)"
78,"(True, 0.05418189392915635)"
78,"(True, 269.10360199479976)"
78,"(True, 2539.9722679390775)"
78,"(True, 0.5198564319474741)"
78,"(True, 1151.8844895769312)"
78,"(True, 0.05418189392915635)"
78,"(True, 1166.3784863231965)"
78,"(True, 4557.026761951365)"
78,"(True, 1.1487276246375697)"
78,"(True, 674.1502518066463)"
78,"(True, 0.5184766628679188)"
78,"(True, 0.5016694129238152)"
78,"(True, 0.5077741886723225)"
78,"(True, 0.4903424158530811)"
78,"(True, 294.60098625048784)"
78,"(True, 57.863451040451054)"
78,"(True, 4.858115664667479)"
78,"(True, 2521.3117391118844)"
78,"(True, 0.06842323999854423)"
78,"(False, None)"
78,"(True, 8170.926266666667)"
78,"(True, 0.5098726859573566)"
78,"(True, 20855.293699923364)"
78,"(True, 0.05362853821753626)"
78,"(True, 1151.8149139908169)"
78,"(True, 2514.174664909828)"
78,"(False, None)"
78,"(True, 2581.505958835564)"
78,"(True, 2033.7632909800882)"
78,"(True, 2.8616133062421154)"
78,"(True, 1411.6350302890212)"
78,"(True, 286.3282666666666)"
78,"(True, 1169.8619296716681)"
78,"(True, 4747.581597521554)"
78,"(True, 269.4005751047609)"
78,"(True, 1140.9961427291626)"
78,"(True, 269.62597545276185)"
78,"(True, 621.0735666666668)"
78,"(True, 1288.1402666666665)"
78,"(True, 0.3989664964233718)"
78,"(True, 23.4524217104107)"
78,"(True, 925.6670666666665)"
78,"(True, 1487.267049937014)"
78,"(True, 2541.9873635371464)"
78,"(True, 793.6492596831251)"
78,"(True, 522.2585733066666)"
78,"(True, 286.32826666666654)"
78,"(True, 1117.0547666666669)"
78,"(True, 0.382159340550169)"
78,"(True, 0.48140259840213134)"
78,"(True, 7129.518758696577)"
78,"(True, 263.5994336407146)"
78,"(True, 5.937372645469071)"
78,"(True, 0.4903424158530811)"
78,"(True, 0.1395332617165009)"
78,"(True, 2481.5306447174244)"
78,"(True, 0.382159340550169)"
78,"(True, 1151.8844895769312)"
78,"(True, 0.37588958625310925)"
78,"(True, 3496.1520877781345)"
78,"(True, 0.48253964727399123)"
78,"(True, 2601.1574877481407)"
78,"(True, 0.09896564389994068)"
78,"(True, 291.93606773237127)"
78,"(True, 4560.505663240707)"
78,"(True, 2047.7037721910306)"
78,"(True, 116.82860319113725)"
78,"(True, 7677.832766666667)"
78,"(False, None)"
78,"(True, 546.6750666666667)"
78,"(True, 3454.2066965063536)"
78,"(True, 888.2972406128351)"
79,"(True, 2619.4900098992034)"
79,"(False, None)"
79,"(True, 587.9513518992688)"
79,"(True, 1674.7846789897133)"
79,"(False, None)"
79,"(True, 306.89784475844533)"
79,"(True, 0.382159340550169)"
79,"(True, 2479.8855061118275)"
79,"(True, 0.09896564389994068)"
79,"(True, 7110.069703489959)"
79,"(True, 0.05362853821753626)"
79,"(False, None)"
79,"(True, 2572.4514663692635)"
79,"(True, 1140.5066156762887)"
79,"(True, 58.59078977012753)"
79,"(True, 0.40345165426578833)"
79,"(True, 0.382159340550169)"
79,"(True, 0.11802077095399463)"
79,"(False, None)"
79,"(True, 2088.779100791779)"
79,"(True, 2556.771741723717)"
79,"(True, 8.999999999999977)"
79,"(True, 1.0040823298060344)"
79,"(True, 8387.384066106837)"
79,"(True, 288.86834721388817)"
79,"(True, 1271.9895906420836)"
79,"(False, None)"
79,"(True, 2562.7964411319376)"
79,"(True, 0.2466835260297001)"
79,"(True, 1142.0956446239613)"
79,"(True, 1853.4856000000002)"
79,"(True, 0.4013605874932192)"
79,"(True, 12.271885887668397)"
79,"(True, 2014.875686031395)"
79,"(True, 2583.308154220239)"
79,"(True, 0.2466835260297001)"
79,"(True, 0.15473677027652766)"
79,"(True, 2512.771035535657)"
79,"(True, 2557.3526496445834)"
79,"(True, 0.382159340550169)"
79,"(True, 276.09876285767257)"
79,"(True, 0.48253964727399123)"
79,"(True, 2572.2998060153864)"
79,"(True, 0.18273287394423357)"
79,"(True, 4611.174287201938)"
79,"(True, 2565.3005937842977)"
79,"(True, 225.07346979612296)"
79,"(True, 286.32826666666654)"
79,"(True, 274.06648827653424)"
79,"(True, 2538.3124809918495)"
79,"(True, 1853.577132811438)"
79,"(True, 1022.8910536810797)"
79,"(True, 113983.10451399998)"
79,"(True, 0.382159340550169)"
79,"(True, 282.8530666666668)"
79,"(True, 1126.329997208247)"
79,"(True, 0.48253964727399123)"
79,"(True, 1718.6955666666677)"
79,"(True, 101.02876666666658)"
79,"(True, 2495.2153033280892)"
79,"(True, 287.6518814917793)"
79,"(True, 134147.04956666665)"
79,"(True, 31.187623736082582)"
79,"(True, 0.48140259840213134)"
79,"(True, 2566.2906839422)"
79,"(True, 4139.948161352881)"
79,"(True, 0.48140259840213134)"
79,"(True, 2969.617946289201)"
79,"(True, 1951.5976000000003)"
79,"(True, 222.7609907383313)"
79,"(True, 285.329373507009)"
79,"(True, 0.11802077095399463)"
79,"(True, 307.1217459619056)"
79,"(True, 300.63493781896653)"
79,"(True, 286.9115893162287)"
79,"(True, 281.3461157164602)"
79,"(True, 276.1425787362502)"
79,"(True, 2120.741597308897)"
79,"(True, 694.2713174571899)"
79,"(True, 849.090543627625)"
79,"(True, 2586.872653243792)"
79,"(True, 0.1395332617165009)"
79,"(True, 0.3989664964233718)"
79,"(True, 3402.3877782919644)"
79,"(True, 1121.012930450982)"
79,"(True, 16993.610366666668)"
79,"(True, 0.4785430947562668)"
79,"(True, 1089.3483299170803)"
79,"(True, 1416.668566941939)"
79,"(True, 3699.6667666666676)"
79,"(True, 0.2466835260297001)"
79,"(True, 4593.115103859076)"
79,"(True, 0.40512020826516243)"
79,"(True, 9672.788199999999)"
79,"(True, 2519.0751315430534)"
79,"(True, 2664.3021)"
79,"(True, 1.4379461231282749)"
79,"(True, 2549.766166360392)"
79,"(True, 7065.760692251521)"
79,"(True, 2570.9022368532187)"
80,"(True, 4322.393402856282)"
80,"(True, 7123.368266666668)"
80,"(True, 2515.8373843486825)"
80,"(True, 7219.710228949028)"
80,"(True, 2540.1840258443035)"
80,"(True, 2325.0469)"
80,"(True, 1097.1613453377)"
80,"(True, 0.020542785596100194)"
80,"(True, 6993.356026524431)"
80,"(True, 5032.753066666667)"
80,"(True, 106.37708033421009)"
80,"(True, 299017.78879404685)"
80,"(True, 1141.5504997606517)"
80,"(True, 112.84206896169131)"
80,"(True, 0.7768564361713117)"
80,"(True, 601.8790355192662)"
80,"(True, 0.382159340550169)"
80,"(True, 287.23419189745925)"
80,"(True, 418.06669760679216)"
80,"(True, 0.3989664964233718)"
80,"(True, 672478.6125456835)"
80,"(True, 41.33271255949207)"
80,"(True, 1043.1243727482934)"
80,"(True, 46.2138473696164)"
80,"(True, 2563.1285779236796)"
80,"(True, 1348.7787666666668)"
80,"(True, 1223.5415810631507)"
80,"(True, 2532.9400137535144)"
80,"(True, 2.340900000000004)"
80,"(True, 3447.1142277231193)"
80,"(True, 2050.865545024878)"
80,"(False, None)"
80,"(True, 2549.766166360392)"
80,"(True, 731.5031807486811)"
80,"(True, 0.49813718088884945)"
80,"(False, None)"
80,"(True, 0.5002646911040375)"
80,"(True, 1167.3622186973168)"
80,"(True, 0.4810632289663056)"
80,"(True, 11.125108353278785)"
80,"(True, 3462.9722444879544)"
80,"(True, 2712.632551231881)"
80,"(True, 0.3989664964233718)"
80,"(True, 306.9503999999999)"
80,"(True, 4560.615896885317)"
80,"(True, 0.49137304643995416)"
80,"(True, 2508.885609324422)"
80,"(True, 0.3503441193044269)"
80,"(True, 75.74791038229662)"
80,"(False, None)"
80,"(False, None)"
80,"(True, 1643.7203779711515)"
80,"(False, None)"
80,"(True, 36.000000000000064)"
80,"(True, 2593.000249055571)"
80,"(True, 0.40345165426578833)"
80,"(True, 2574.938712816221)"
80,"(True, 2572.2998060153864)"
80,"(True, 0.1395332617165009)"
80,"(True, 801.7269588806427)"
80,"(True, 2540.1840258443035)"
80,"(True, 2571.412864299799)"
80,"(True, 232226.93626666671)"
80,"(True, 1619.2910081009502)"
80,"(True, 1199.3468719505058)"
80,"(True, 1622.063474348328)"
80,"(True, 4561.046376623879)"
80,"(True, 0.47991105095179704)"
80,"(True, 0.3989664964233718)"
80,"(True, 0.382159340550169)"
80,"(True, 0.3216387036682547)"
80,"(True, 0.4903424158530811)"
80,"(True, 14268.426536396764)"
80,"(True, 0.31065932240750155)"
80,"(True, 0.7461823745535914)"
80,"(True, 6.586455806560592)"
80,"(True, 1202.958802470628)"
80,"(True, 0.006398293583620387)"
80,"(True, 2606.3770972450657)"
80,"(True, 286.32826666666654)"
80,"(True, 0.6637022414544579)"
80,"(True, 231.91661146774547)"
80,"(True, 1848.7595469279468)"
80,"(True, 0.2773838732375259)"
80,"(True, 0.18273287394423357)"
80,"(True, 1182.514516907498)"
80,"(True, 2378.7589136690717)"
80,"(True, 265.22872412648144)"
80,"(True, 1139.1594759005045)"
80,"(True, 90.25)"
80,"(True, 1907.2310051857976)"
80,"(True, 0.2466835260297001)"
80,"(False, None)"
80,"(True, 0.18273287394423357)"
80,"(True, 114.46492858929861)"
80,"(True, 62.56810000000004)"
80,"(True, 556.7191666666666)"
80,"(True, 353.1073672746022)"
80,"(True, 0.2466835260297001)"
80,"(True, 2587.9383260452278)"
81,"(True, 2016.0068999999999)"
81,"(True, 0.4989721744257812)"
81,"(True, 2565.694195306004)"
81,"(True, 0.02174818506687238)"
81,"(True, 1183.6443075890788)"
81,"(True, 2568.557352721592)"
81,"(True, 0.3989664964233718)"
81,"(True, 2565.083262879965)"
81,"(True, 0.382159340550169)"
81,"(True, 233.1730666666668)"
81,"(True, 0.38766062989085864)"
81,"(True, 4639.847523943317)"
81,"(True, 0.4903424158530811)"
81,"(True, 2565.587829751229)"
81,"(True, 349.97316333040203)"
81,"(True, 288.6196097226077)"
81,"(True, 8581.891116666664)"
81,"(True, 92.65064999999996)"
81,"(True, 291.2757082690289)"
81,"(True, 0.5149553611526229)"
81,"(True, 0.2466835260297001)"
81,"(True, 1887.9142816723397)"
81,"(True, 302.7849396493597)"
81,"(True, 78.49960000000004)"
81,"(True, 0.07621904232623451)"
81,"(True, 5231.9013981819535)"
81,"(True, 0.382159340550169)"
81,"(True, 28.078729837907392)"
81,"(True, 0.382159340550169)"
81,"(True, 0.3989664964233718)"
81,"(True, 0.0625)"
81,"(True, 0.3180968235884439)"
81,"(True, 1140.6672852839554)"
81,"(True, 0.3989664964233718)"
81,"(True, 244.16941880091315)"
81,"(True, 64.36008037559313)"
81,"(True, 1142.9882666666667)"
81,"(True, 287.4510417438333)"
81,"(True, 1128.0888538662807)"
81,"(True, 7011.831614187867)"
81,"(True, 0.18273287394423357)"
81,"(True, 297.7457882160275)"
81,"(True, 143.14426666666657)"
81,"(True, 0.3216387036682547)"
81,"(True, 2557.233631995956)"
81,"(True, 293.7033089962296)"
81,"(True, 0.2466835260297001)"
81,"(True, 2.9790533743579837)"
81,"(True, 0.23783540820871302)"
81,"(True, 1163.9025151382418)"
81,"(True, 0.020542785596100194)"
81,"(True, 1142.9882666666667)"
81,"(True, 2612.2931555974237)"
81,"(True, 0.48253964727399123)"
81,"(True, 0.382159340550169)"
81,"(True, 1624.0537166666666)"
81,"(True, 139.88026666666667)"
81,"(True, 4800.390068700005)"
81,"(True, 299.81685134314523)"
81,"(True, 2572.2998060153864)"
81,"(True, 1144.2387603888103)"
81,"(True, 4547.75061264198)"
81,"(True, 77.65315063595558)"
81,"(True, 2572.2998060153864)"
81,"(True, 63446.04443207668)"
81,"(True, 1211.9986175380675)"
81,"(True, 4179.826666666666)"
81,"(True, 0.31065932240750155)"
81,"(True, 2153.618452699855)"
81,"(True, 0.382159340550169)"
81,"(True, 818.5851390992223)"
81,"(True, 287.2345028418163)"
81,"(True, 2623.4725000000008)"
81,"(True, 4326.46085937216)"
81,"(True, 0.011976704839309899)"
81,"(True, 190.6942666666668)"
81,"(True, 750.5860459393381)"
81,"(True, 63.95956892680726)"
81,"(True, 268.1266666666668)"
81,"(True, 0.13689232219704497)"
81,"(True, 2564.997390259343)"
81,"(True, 296.3310666666666)"
81,"(True, 15002.447713047499)"
81,"(True, 2563.244043723106)"
81,"(True, 3.510000532536215)"
81,"(True, 1167.3622186973168)"
81,"(True, 2600.360256368981)"
81,"(True, 0.18273287394423357)"
81,"(True, 1963.5391266803324)"
81,"(True, 0.382159340550169)"
81,"(True, 1542.652807648376)"
81,"(True, 34197.42595191668)"
81,"(True, 0.9838283061328569)"
81,"(True, 4650.832100591716)"
81,"(True, 0.2466835260297001)"
81,"(True, 286.3282666666666)"
81,"(True, 818.9729589444883)"
81,"(True, 0.4903424158530811)"
81,"(True, 0.771049922181751)"
81,"(True, 7874.186597451661)"
82,"(True, 1786.0524357988354)"
82,"(True, 2539.2626898209264)"
82,"(True, 0.030880053660948932)"
82,"(True, 2565.593929982171)"
82,"(True, 0.4903424158530811)"
82,"(True, 286.32826666666654)"
82,"(True, 286.32826666666654)"
82,"(True, 292.7676553349234)"
82,"(True, 2565.3005937842977)"
82,"(True, 2496.0577080087346)"
82,"(True, 0.2466835260297001)"
82,"(True, 301.93513332544535)"
82,"(True, 1169.3872685212787)"
82,"(True, 4.508519869879641)"
82,"(True, 284.9805139670652)"
82,"(True, 1136.2198070917543)"
82,"(True, 1190.5863132863171)"
82,"(True, 0.382159340550169)"
82,"(True, 1173.316180013113)"
82,"(True, 5785.4191666666675)"
82,"(True, 287.2345028418163)"
82,"(True, 2568.9294637219878)"
82,"(True, 0.041168482220639964)"
82,"(True, 2595.2433411027937)"
82,"(True, 0.39462800934475417)"
82,"(True, 2577.2051355929434)"
82,"(True, 0.382159340550169)"
82,"(True, 270.42183529356765)"
82,"(True, 0.382159340550169)"
82,"(True, 0.382159340550169)"
82,"(True, 1146.4449009505076)"
82,"(True, 0.5041452318938592)"
82,"(True, 4.6168859645997395)"
82,"(True, 1144.2344294293928)"
82,"(False, None)"
82,"(True, 2566.663278918126)"
82,"(True, 0.18273287394423357)"
82,"(True, 336.7863392013814)"
82,"(True, 8699.339472723887)"
82,"(True, 3804.826533656807)"
82,"(True, 1144.420179676416)"
82,"(True, 0.48796559110775883)"
82,"(True, 2498.365979364876)"
82,"(True, 10284.430368866657)"
82,"(True, 0.5461482035893914)"
82,"(True, 0.5160826463060639)"
82,"(True, 2566.5)"
82,"(True, 7126.371340075305)"
82,"(True, 2573.087112044649)"
82,"(True, 0.07621904232623451)"
82,"(True, 7116.917034252471)"
82,"(True, 0.382159340550169)"
82,"(True, 2567.843322429408)"
82,"(True, 1142.0956446239613)"
82,"(True, 2601.274615076705)"
82,"(True, 11153.829316666664)"
82,"(True, 0.2946021422641021)"
82,"(True, 2568.4546547918944)"
82,"(True, 0.020921618690518815)"
82,"(True, 1107.7352755296092)"
82,"(True, 2520.91738427846)"
82,"(False, None)"
82,"(True, 4822.380081738437)"
82,"(True, 386.3276448983248)"
82,"(True, 8.648871501072069)"
